address,lat,lng,name,storeType
高雄市鳳山區中山東路226、228號1樓,120.3765212,22.626396,鳳山中山東,特約
高雄市三民區建工路722號,120.320045,22.648671,三民建工II,特約
高雄市三民區大昌二路92號1樓,120.3301016,22.6426937,三民大昌,特約
高雄市鳳山區中山東路86之6號1樓,120.372161,22.624513,鳳山中山東II,特約
高雄市大寮區鳳林四路122號,120.3863515,22.6160478,高雄大寮,特約
高雄市鳳山區光遠路338號1樓,120.359516,22.626064,鳳山光遠,特約
高雄市鼓山區九如四路1129號,120.279078,22.659126,鼓山內惟,特約
高雄市三民區博愛一路190號,120.30348,22.646694,三民博愛一,特約
高雄市鳳山區中山西路238號1樓,120.3475527,22.6281214,鳳山中山西,特約
高雄市鳳山區五甲一路84號1樓,120.3570844,22.6212096,鳳山五甲一,特約
高雄市苓雅區建國一路314號1樓,120.3253067,22.6329306,苓雅建國一,特約
高雄市新興區林森一路210號,120.304901,22.6326501,新興林森II,特約
高雄市鳳山區凱旋路246號1樓,120.3495409,22.6132974,鳳山凱旋,特約
高雄市前金區中華三路212號,120.2945492,22.6331866,前金中華三,特約
高雄市鳳山區大明路116號,120.3417499,22.609037,鳳山大明,特約
高雄市前鎮區永豐路85號1樓,120.3312597,22.605387,前鎮瑞隆,特約
高雄市前鎮區一心一路394號1樓,120.316024,22.609071,前鎮一心,特約
高雄市鹽埕區五福四路129號1樓,120.2823873,22.622945,鹽埕五福四,特約
高雄市鳳山區五甲二路392號1樓,120.3364783,22.598655,鳳山五甲,特約
高雄市鼓山區臨海二路21號1樓,120.2709282,22.6222028,鼓山西子灣,特約
高雄市鳳山區五甲三路80號1樓,120.3244923,22.592417,鳳山五甲三,特約
高雄市旗津區大關路47號1樓,120.2673336,22.6131626,高雄旗津,特約
高雄市小港區金府路95號1樓,120.354491,22.567834,小港金府,特約
台南市南區金華路2段451號1樓,120.191772,22.98795,台南金華,特約
台南市東區大福里大同路2段245號1樓,120.2142485,22.9753805,台南大同II,特約
台南市新營區民權路11之1號,120.3131661,23.3035865,新營民權直營服務中心,直營
台南市新營區民治路261號,120.3032792,23.3054281,台南新營直營服務中心,直營
台南市麻豆區興中路32號,120.249384,23.1834649,台南麻豆直營服務中心,直營
台南市佳里區延平路271號,120.1782256,23.1609054,台南佳里直營服務中心,直營
台南市新市區中正路208號1樓,120.291465,23.0747348,新市中正直營服務中心,直營
台南市新化區中山路523號,120.3022429,23.0359074,新化中山二直營服務中心,直營
台南市安南區安和路5段143號,120.2180889,23.0657966,台南安和直營服務中心,直營
台南市永康區中正北路66號,120.2406532,23.0413966,永康中正北直營服務中心,直營
台南市永康區中山南路808及810號,120.246937,23.0209,永康二王直營服務中心,直營
台南市永康區大灣路213號,120.268144,23.0076219,永康大灣直營服務中心,直營
台南市安南區安中路1段719號,120.1950613,23.0431305,台南安中直營服務中心,直營
台南市安南區安和路一段314、316號,120.212569,23.032553,台南安和二直營服務中心,直營
台南市安南區安和路1段115號,120.2141874,23.028591,台南安和一直營服務中心,直營
台南市永康區復國一路333號,120.2462798,23.0107967,永康復國直營服務中心,直營
台南市安南區安中路3段389.391號,120.1743695,23.0493938,台南安中本淵直營服務中心,直營
台南市永康區中華路663號,120.2291274,23.0157673,台南永康直營服務中心,直營
台南市永康區大灣路843號1樓,120.2558347,22.9994719,永康崑山一直營服務中心,直營
台南市永康區中山南路28之1號,120.227466,23.0120905,永康中山南二直營服務中心,直營
台南市永康區中華路138之1號,120.235467,23.002982,永康中華二直營服務中心,直營
台南市北區北園街1之1號1樓,120.2229769,23.009181,台南開元直營服務中心,直營
台南市北區公園路591之44號,120.2116186,23.0131237,台南公園直營服務中心,直營
金門縣金城鎮民生路51號1樓,118.3189549,24.4358357,金門金城直營服務中心,直營
澎湖縣馬公市治平路26號,119.568061,23.5695729,馬公治平,特約
澎湖縣馬公市民生路31、33號,119.5667889,23.5675453,馬公民生直營服務中心,直營
新北市板橋區民生路3段21號,121.46696,25.0239639,板橋新埔直營服務中心,直營
新北市板橋區四維路233號,121.4635246,25.0274092,板橋四維直營服務中心,直營
新北市中和區景平路166號1樓,121.5171404,24.9921987,中和大潤發直營服務中心,直營
新北市蘆洲區復興路110號1樓,121.4762336,25.0871408,蘆洲復興直營服務中心,直營
新北市新莊區幸福路526號1樓,121.4559267,25.0494189,新莊頂好直營服務中心,直營
新北市中和區連城路267之1號,121.4909802,24.996272,中和連城直營服務中心,直營
新北市板橋區新海路130號,121.461193,25.023208,板橋新海直營服務中心,直營
新北市中和區中山路3段143號,121.4739684,25.0060138,中和環球直營服務中心,直營
新北市中和區興南路1段64巷2號,121.5107057,24.9903489,中和南勢角直營服務中心,直營
新北市新莊區五權一路50號1樓,121.457996,25.065855,新莊五權直營服務中心,直營
新北市新莊區昌平街69號,121.4546103,25.0536157,新莊昌平直營服務中心,直營
新北市新莊區中港路264號1樓,121.4534353,25.0437727,新莊復興直營服務中心,直營
新北市蘆洲區中正路156之2號,121.468931,25.08559,蘆洲中正直營服務中心,直營
新北市中和區連城路324號1樓,121.4832927,24.996072,中和連城二直營服務中心,直營
新北市新莊區幸福路690號,121.450236,25.049438,新莊幸福二直營服務中心,直營
新北市蘆洲區中華街36號1樓,121.4624511,25.0811553,蘆洲中華直營服務中心,直營
新北市中和區德光路68號1樓,121.4694049,25.0039086,中和德光直營服務中心,直營
新北市板橋區民族路37-2、37-3號1樓,121.462492,25.00967,板橋民族直營服務中心,直營
新北市板橋區中正路152號1樓,121.456778,25.0166289,板橋民權直營服務中心,直營
新北市新莊區新泰路32號,121.449546,25.0341417,新莊廟街直營服務中心,直營
新北市新莊區中正路299號,121.448544,25.034965,台北新莊直營服務中心,直營
新北市新莊區中平路263號1樓,121.4447499,25.0495541,新莊中平二直營服務中心,直營
新北市板橋區府中路97號,121.456907,25.0093509,板橋府中直營服務中心,直營
新北市板橋區重慶路246號,121.4628583,25.0009592,板橋重慶直營服務中心,直營
新北市新店區北新路3段139號,121.5411039,24.9831302,新店大坪林直營服務中心,直營
高雄市前鎮區草衙二路465號1樓,120.3228,22.58013,前鎮草衙,特約
高雄市小港區漢民路244號1樓,120.352232,22.565964,小港漢民,特約
高雄市林園區林園北路276號1樓,120.3924324,22.5097535,林園林園北,特約
高雄市林園區仁愛里東林西路168號1樓,120.3919727,22.5034515,林園東林西,特約
高雄市路竹區大社路49號,120.2624426,22.8634834,高雄路竹直營服務中心,直營
高雄市岡山區柳橋東路32之5號,120.2951103,22.7910725,岡山柳橋東直營服務中心,直營
高雄市岡山區仁壽路38號1樓,120.2896548,22.7926515,岡山仁壽直營服務中心,直營
高雄市楠梓區楠梓新路250號,120.326074,22.727998,高雄楠梓直營服務中心,直營
高雄市楠梓區德賢路295號,120.3034268,22.7261515,高雄德賢直營服務中心,直營
高雄市楠梓區後昌路778及780號,120.29594,22.7107708,高雄後昌直營服務中心,直營
高雄市左營區榮總路1號,120.3217786,22.6779809,高雄榮總直營服務中心,直營
高雄市左營區自由三路351號,120.3120396,22.6745481,高雄自由三直營服務中心,直營
高雄市左營區華夏路663號1樓,120.3015627,22.6775508,高雄華夏二直營服務中心,直營
高雄市左營區左營大路97號,120.288276,22.682714,高雄左營直營服務中心,直營
高雄市左營區崇德路247號,120.3042085,22.6752768,高雄崇德直營服務中心,直營
高雄市左營區新庄仔路179號,120.30381,22.6703792,高雄巨蛋直營服務中心,直營
高雄市左營區自由二路212號,120.308454,22.663488,高雄自由二直營服務中心,直營
高雄市三民區河堤路288號,120.3119113,22.6608644,高雄明誠直營服務中心,直營
高雄市鼓山區華榮路339號、341號1樓,120.295887,22.667544,高雄華榮直營服務中心,直營
高雄市鳳山區文德里青年路2段474號,120.3512624,22.6442024,鳳山青年二直營服務中心,直營
高雄市鼓山區裕誠路1089之1號,120.2993475,22.665733,高雄瑞豐直營服務中心,直營
高雄市鳳山區經武路198號1樓,120.364328,22.6367381,鳳山經武直營服務中心,直營
高雄市左營區富國路99號,120.3063301,22.6599093,高雄富國直營服務中心,直營
高雄市三民區建工路492號,120.3266501,22.6512824,高雄建工直營服務中心,直營
高雄市三民區大昌二路252號,120.3321655,22.6456851,高雄大昌一直營服務中心,直營
高雄市三民區鼎山街632號,120.3167589,22.6501149,高雄鼎山直營服務中心,直營
高雄市三民區覺民路152號1樓,120.3410437,22.6394301,高雄覺民直營服務中心,直營
高雄市三民區建興路310號,120.3233861,22.6461588,高雄建興直營服務中心,直營
高雄市鳳山區中山路148之1號,120.3569121,22.625499,高雄鳳山直營服務中心,直營
高雄市大寮區鳳林三路711號,120.3927744,22.6106972,大寮鳳林直營服務中心,直營
台南市安南區海佃路1段163號,120.1915337,23.0235541,台南海佃二直營服務中心,直營
台南市歸仁區中山路2段48號,120.2926874,22.966967,台南歸仁直營服務中心,直營
台南市東區裕農路597之1號,120.2344762,22.9886288,台南裕農直營服務中心,直營
台南市東區東寧路260號1樓,120.225591,22.9905087,台南東寧直營服務中心,直營
台南市仁德區仁義里中山路495號,120.2553054,22.9711356,台南仁德直營服務中心,直營
台南市中西區民族路2段55之1號,120.2100841,22.994323,台南民族直營服務中心,直營
台南市中西區西門路2段357號,120.1998573,22.9980338,台南西門直營服務中心,直營
台南市仁德區中正路2段1171號,120.2517786,22.9708104,仁德中正直營服務中心,直營
台南市東區東門路2段123號1樓,120.221983,22.985862,台南東門直營服務中心,直營
台南市中西區民生路2段279號1樓,120.1917647,22.9966797,台南民生直營服務中心,直營
台南市東區崇學路119號,120.2221635,22.9789187,台南崇學直營服務中心,直營
台南市東區中華東路3段196號,120.225496,22.977065,台南中華東一直營服務中心,直營
台南市中西區金華路三段110、112號,120.1927983,22.9915085,台南金華三直營服務中心,直營
台南市東區大同路2段55號,120.2128519,22.9797295,台南大同直營服務中心,直營
台南市東區崇德路660號,120.2273904,22.9694284,台南崇德直營服務中心,直營
台南市安平區華平路684號,120.1759715,22.9965883,台南華平直營服務中心,直營
台南市南區健康路2段268號,120.190019,22.981988,台南健康直營服務中心,直營
台南市仁德區中正路2段250號1樓,120.2514263,22.949398,仁德後壁直營服務中心,直營
新北市板橋區南雅南路1段46號,121.4557401,25.0060216,板橋南雅二直營服務中心,直營
新北市新店區中正路361號,121.5348553,24.9761014,新店耕莘直營服務中心,直營
新北市土城區金城路3段167號,121.4674145,24.9875338,土城金城直營服務中心,直營
新北市新店區北新路2段165號,121.5426845,24.9764161,新店七張直營服務中心,直營
新北市土城區延吉街237號1樓,121.4679687,24.985008,土城延吉直營服務中心,直營
新北市板橋區四川路2段37號,121.4542522,24.995301,板橋亞東直營服務中心,直營
新北市土城區明德路1段3號1樓,121.4648524,24.985934,土城明德直營服務中心,直營
新北市土城區學府路1段76號1樓,121.4565097,24.9883068,土城學府直營服務中心,直營
新北市泰山區明志路2段66號,121.4290012,25.0525698,台北新泰山直營服務中心,直營
新北市泰山區明志路3段160號,121.4245031,25.0394077,台北泰山直營服務中心,直營
新北市土城區裕民路261號1樓,121.4550649,24.9827435,台北土城直營服務中心,直營
新北市新莊區民安西路62號1樓,121.427189,25.0203326,新莊光華直營服務中心,直營
新北市新莊區民安路216號,121.425887,25.022636,新莊民安直營服務中心,直營
新北市新店區安康路2段212之1號,121.5099699,24.9594218,新店成康直營服務中心,直營
新北市新莊區民安西路243號1樓,121.4261644,25.0137877,新莊西盛直營服務中心,直營
新北市新莊區富國路51號1樓,121.4193534,25.0263818,新莊富國二直營服務中心,直營
新北市板橋區溪北路34號1樓,121.427094,24.9901899,樹林博愛直營服務中心,直營
新北市土城區中央路2段219之2號1樓,121.441167,24.973813,土城中央二直營服務中心,直營
新北市樹林區中山路1段65號,121.423758,24.9917939,樹林中山直營服務中心,直營
新北市板橋區篤行路3段74號1樓,121.426916,24.9854159,板橋篤行直營服務中心,直營
新北市汐止區中興路206號,121.6313628,25.0661525,台北汐止直營服務中心,直營
新北市汐止區樟樹一路131號1樓,121.642065,25.064965,汐止樟樹直營服務中心,直營
新北市汐止區大同路2段312巷14號1樓,121.6472491,25.0629677,汐止大同直營服務中心,直營
新北市汐止區建成路30號,121.3853492,25.075988,汐止建成直營服務中心,直營
新北市林口區仁愛路2段30號,121.3853492,25.075988,林口仁愛直營服務中心,直營
新北市汐止區新台五路1段197號,121.655864,25.0633939,汐止新台五二直營服務中心,直營
新北市汐止區忠孝東路287號,121.664029,25.0686548,汐止忠孝東直營服務中心,直營
新北市淡水區中正東路49號,121.446623,25.168048,淡水中正東直營服務中心,直營
新北市淡水區中正路46號,121.4433459,25.1695577,淡水中正直營服務中心,直營
新北市淡水區大忠街113巷10號,121.4471519,25.1775059,淡水大忠直營服務中心,直營
高雄市三民區九如一路855號,120.3188467,22.6398516,高雄九如直營服務中心,直營
高雄市三民區自由一路107、109號,120.308475,22.643804,高雄自由直營服務中心,直營
高雄市苓雅區正義路95號,120.338624,22.630384,高雄正義直營服務中心,直營
高雄市鳳山區青年路1段321.323號,120.3490995,22.6260713,鳳山青年一直營服務中心,直營
