address,city,county,lat,lng,name,storeType
台北市中正區館前路43號B1,台北市,中正區,121.51512739999998,25.0453997,台北維修中心,直營店
台北市中正區中華路二段333號,台北市,中正區,121.50663889999998,25.0274648,萬華中華加盟門市,加盟店
彰化縣二林鎮新生路20號,彰化縣,二林鎮,120.36895490000006,23.8998094,二林新生直營門市,直營店
彰化縣二林鎮斗苑路五段115號,彰化縣,二林鎮,120.36938429999998,23.9001348,彰化二林加盟門市,加盟店
台北市萬華區漢中街35號,台北市,萬華區,121.50779590000002,25.0449069,台北西門直營門市,直營店
台北市萬華區萬大路290號,台北市,萬華區,121.50025400000004,25.0253265,台北萬大直營門市,直營店
台北市萬華區西寧南路62號,台北市,萬華區,121.50611800000001,25.0438099,台北西寧南直營門市,直營店
台北市萬華區西園路二段227之1號,台北市,萬華區,121.49388290000002,25.0268505,台北西園直營門市,直營店
台北市萬華區西藏路121號,台北市,萬華區,121.50260100000003,25.029536,萬華西藏加盟門市,加盟店
台北市萬華區西園路一段214號,台北市,萬華區,121.49922949999996,25.0355803,台北龍山寺直營門市,直營店
台北市萬華區萬大路461號,台北市,萬華區,121.4983254,25.0206479,萬華萬大加盟門市,加盟店
台北市萬華區桂林路123號,台北市,萬華區,121.50028789999999,25.0385787,萬華桂林加盟門市,加盟店
台北市大同區民生西路57號,台北市,大同區,121.52032499999996,25.0577277,台北雙連直營門市,直營店
台北市大同區民族西路64號,台北市,大同區,121.51817230000006,25.0683664,台北承德加盟門市,加盟店
台北市大同區延平北路三段74號,台北市,大同區,121.51092829999993,25.0655561,台北延三直營門市,直營店
台北市大同區重慶北路二段136號,台北市,大同區,121.51356169999997,25.0582032,台北重慶加盟門市,加盟店
台北市大同區酒泉街78號,台北市,大同區,121.51500009999995,25.0718985,台北酒泉加盟門市,加盟店
台北市大同區延平北路二段111號,台北市,大同區,121.51169400000003,25.057105,台北延平北直營門市,直營店
台北市信義區忠孝東路五段436號,台北市,信義區,121.57583899999997,25.040684,台北永春直營門市,直營店
台北市信義區松壽路20號,台北市,信義區,121.56709890000002,25.0356356,信義威秀直營門市,直營店
台北市信義區福德街189號,台北市,信義區,121.5841514,25.0382651,台北中坡南直營門市,直營店
台北市信義區忠孝東路五段137號1樓及B1,台北市,信義區,121.56782520000002,25.0412647,忠孝市府直營門市,直營店
台北市信義區莊敬路471號,台北市,信義區,121.56802949999997,25.0269056,台北莊敬直營門市,直營店
台北市信義區忠孝東路五段623號,台北市,信義區,121.57918100000006,25.04178,信義忠孝直營門市,直營店
台北市信義區松山路317號,台北市,信義區,121.57805200000007,25.042113,台北松山加盟門市,加盟店
台北市大安區敦化南路二段209號1樓,台北市,大安區,121.54931599999998,25.025786,台北遠企直營門市,直營店
台北市大安區忠孝東路三段227號,台北市,大安區,121.54024159999994,25.0418945,台北忠孝直營門市,直營店
台北市大安區和平東路一段159號,台北市,大安區,121.53135969999994,25.0265926,台北師大直營門市,直營店
台北市大安區羅斯福路三段329號,台北市,大安區,121.53232100000002,25.017023,台大公館直營門市,直營店
台北市大安區復興南路二段80號,台北市,大安區,121.54340619999994,25.0310344,台北復興南直營門市,直營店
台北市大安區永康街11號,台北市,大安區,121.52986599999997,25.032839,台北永康直營門市,直營店
台北市大安區通化街17之3號,台北市,大安區,121.55433189999997,25.0319364,台北通化直營門市,直營店
台北市大安區通化街99號,台北市,大安區,121.55421189999993,25.0297297,台北通化加盟門市,加盟店
台北市大安區復興南路一段153號,台北市,大安區,121.54406440000002,25.0421557,忠孝復興直營門市,直營店
台北市大安區和平東路二段169號,台北市,大安區,121.54162930000007,25.0253206,台北和平東直營門市,直營店
台北市大安區光復南路454號,台北市,大安區,121.5572833,25.0355529,台北光復南直營門市,直營店
台北市大安區延吉街154號,台北市,大安區,121.55481669999995,25.0396251,台北延吉直營門市,直營店
台北市大安區安居街24號,台北市,大安區,121.55467369999997,25.0209163,台北安居直營門市,直營店
台北市大安區信義路四段42號,台北市,大安區,121.5450366,25.0331843,台北信義直營門市,直營店
台北市大安區復興南路一段261-2號,台北市,大安區,121.54389930000002,25.0362222,台北復興南二直營門市,直營店
台北市中山區 農安街17號,台北市,中山區,121.52392750000001,25.0650269,台北農安直營門市,直營店
台北市中山區民權東路三段59號,台北市,中山區,121.54314720000002,25.0625515,台北民權東直營門市,直營店
台北市中山區南京東路二段72號,台北市,中山區,121.53083349999997,25.0518014,台北南京二直營門市,直營店
台北市中山區林森北路260號,台北市,中山區,121.52529260000006,25.0545782,台北林森北直營門市,直營店
台北市中山區北安路542之1號,台北市,中山區,121.54787590000001,25.0800149,大直北安直營門市,直營店
台北市中山區南京東路三段210號,台北市,中山區,121.543275,25.0516888,台北南京三直營門市,直營店
台北市中山區興安街98號,台北市,中山區,121.542417,25.05581,台北興安直營門市,直營店
台北市中山區民權西路42號,台北市,中山區,121.52091300000006,25.0626205,中山民權二直營門市,直營店
台北市中山區錦州街423號,台北市,中山區,121.54225900000006,25.0603209,台北錦州直營門市,直營店
台北市中山區林森北路121號,台北市,中山區,121.5251558,25.0508214,台北林森北二直營門市,直營店
台北市中山區吉林路296號,台北市,中山區,121.53012639999997,25.0612997,台北吉林加盟門市,加盟店
台北市中山區南京東路二段202號1樓,台北市,中山區,121.535435,25.051719,南京建國直營門市,直營店
台北市中山區龍江路356巷17號,台北市,中山區,121.54021139999998,25.0661263,台北龍江加盟門市,加盟店
台北市中山區林森北路410之2號,台北市,中山區,121.52537929999994,25.0595258,台北林森加盟門市,加盟店
台北市松山區八德路四段717號,台北市,松山區,121.57706819999999,25.0501013,松山饒河直營門市,直營店
台北市松山區八德路三段114號,台北市,松山區,121.55380560000003,25.0480389,台北八德直營門市,直營店
台北市松山區南京東路五段70號,台北市,松山區,121.56097550000004,25.0512618,台北南京東直營門市,直營店
台北市松山區民生東路四段99號,台北市,松山區,121.55224299999998,25.058204,台北民生東直營門市,直營店
台北市松山區復興南路一段35號,台北市,松山區,121.54415979999999,25.0461738,台北微風直營門市,直營店
台北市松山區南京東路四段107號,台北市,松山區,121.55466550000006,25.0518737,台北寧安直營門市,直營店
台北市松山區民生東路五段121號,台北市,松山區,121.56092579999995,25.0588599,台北民生東二直營門市,直營店
台北市松山區東興路28號,台北市,松山區,121.56556239999998,25.0484048,台北東興加盟門市,加盟店
台北市文山區羅斯福路五段215號,台北市,文山區,121.53912400000002,25.002185,景美萬隆直營門市,直營店
台北市文山區興隆路三段92號,台北市,文山區,121.5568379,24.9995493,台北萬芳直營門市,直營店
台北市文山區景興路183號1F,台北市,文山區,121.54441759999997,24.9927392,文山景興直營門市,直營店
台北市文山區興隆路三段130號,台北市,文山區,121.55782440000007,24.998923,文山萬芳加盟門市,加盟店
台北市文山區羅斯福路六段228號,台北市,文山區,121.5404681,24.9926512,台北景美直營門市,直營店
台北市文山區木新路三段167號,台北市,文山區,121.56081219999999,24.9815817,木柵木新加盟門市,加盟店
台北市文山區木柵路三段101號,台北市,文山區,121.56798300000003,24.9888979,文山木柵加盟門市,加盟店
台北市北投區石牌路二段77號,台北市,北投區,121.51605510000002,25.1166734,北投石牌直營門市,直營店
"台北市北投區光明路162,164號",台北市,北投區,121.502609,25.134887,北投光明直營門市,直營店
台北市北投區自強街72號1F,台北市,北投區,121.51428299999998,25.1104718,北投自強直營門市,直營店
台北市北投區明德路121號1F,台北市,北投區,121.51998129999993,25.1099644,北投明德門市,直營店
台北市北投區光明路61號,台北市,北投區,121.49988570000005,25.1329088,北投光明二加盟門市,加盟店
台北市北投區中和街232號,台北市,北投區,121.50161600000001,25.139295,台北北投加盟門市,加盟店
